2025-12-25|dashboard|Complete|2025-12-25-inv-dashboard-add-project-filter-show.md|Summary (D.E.K.N.)
2025-12-25|dashboard|Complete|2025-12-25-inv-dashboard-agent-details-pane-redesign.md|Summary (D.E.K.N.)
2025-12-25|dashboard|Complete|2025-12-25-inv-dashboard-live-activity-should-above.md|Summary (D.E.K.N.)
2025-12-25|dashboard|Complete|2025-12-25-inv-fix-dashboard-completion-detection-untracked.md|Summary (D.E.K.N.)
2025-12-25|dashboard|Complete|2025-12-25-inv-fix-dashboard-each-key-duplicate.md|Summary (D.E.K.N.)
2025-12-25|design|Complete|2025-12-25-design-orchestrator-completion-lifecycle-two.md|Summary (D.E.K.N.)
2025-12-25|design|Complete|2025-12-25-inv-design-kb-ask-command-inline.md|Summary (D.E.K.N.)
2025-12-25|opencode|Complete|2025-12-25-inv-opencode-crashes-no-user-message.md|Summary (D.E.K.N.)
2025-12-25|skill|Complete|2025-12-25-design-should-we-evolve-skills-where.md|Summary (D.E.K.N.)
2025-12-25|skill|Complete|2025-12-25-inv-create-worker-base-skill-shared.md|Summary (D.E.K.N.)
2025-12-25|skill|Complete|2025-12-25-inv-enhance-kb-reflect-skill-propose.md|Summary (D.E.K.N.)
2025-12-25|skill|Complete|2025-12-25-inv-extend-skill-yaml-schema-spawn.md|Summary (D.E.K.N.)
2025-12-25|spawn|Complete|2025-12-25-inv-orchestrator-pre-spawn-context-gathering.md|Summary (D.E.K.N.)
2025-12-25|spawn|Complete|2025-12-25-inv-pre-spawn-phase-complete-check.md|Summary (D.E.K.N.)
2025-12-25|spawn|Complete|2025-12-25-inv-pre-spawn-token-estimation-prevent.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-enhance-orch-handoff-scaffold-gate.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-integrate-skillc-verify-into-orch.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-investigate-orchestration-lifecycle-end-end.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-investigate-question-asking-process-strategic.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-migrate-verify-getcomments-getcommentsbatch-use.md|Summary (D.E.K.N.)
2025-12-25|verification|Complete|2025-12-25-inv-verify-gap-detection-wired-into.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-add-api-errors-endpoint-error.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-add-config-setting-disable-desktop.md|Investigation: Add Config Setting to Disable Desktop Notifications
2025-12-26||Complete|2025-12-26-inv-add-orch-clean-phantoms-cleanup.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-add-orch-doctor-command-check.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-add-outputs-required-artifact-producing.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-add-review-state-tracking-workspace.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-api-endpoint-api-agents-hangs.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-auto-detect-cli-commands-needing.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-auto-detect-new-cli-commands.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-can-we-auto-refresh-opencode.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-child-id-patterns-dot-notation.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-evaluate-building-api-proxy-layer.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-evaluate-snap-cli-integration-visual.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-evaluate-whether-web-markdown-mcp.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-feature-impl-agents-not-producing.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-kb-not-version-controlled.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-oauth-refresh-token-invalidation-root.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-port-full-opencode-theme-system.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-principle-refinement-detection-surface-kn.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-rewrite-url-markdown-as-go.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-session-end-workflow-orchestrators.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-shared-browser-experience-orch-ecosystem.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-standardize-binary-installation-location-across.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-surface-before-circumvent-add-mechanism.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-track-fix-attempts-issues-surface.md|Summary (D.E.K.N.)
2025-12-26||Complete|2025-12-26-inv-ui-intent-clarification-force-specificity.md|Summary (D.E.K.N.)
2025-12-26|beads|Complete|2025-12-26-inv-bd-show-json-parsing-fails.md|Summary (D.E.K.N.)
2025-12-26|beads|Complete|2025-12-26-inv-bd-show-json-returns-array.md|Summary (D.E.K.N.)
2025-12-26|beads|Complete|2025-12-26-inv-implement-pkg-beads-rpc-client.md|Summary (D.E.K.N.)
2025-12-26|beads|Complete|2025-12-26-inv-spawn-context-includes-invalid-beads.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-debug-daemon-capacity-stale-after-complete.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-daemon-capacity-count-goes-stale.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-daemon-capacity-count-stale-after.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-daemon-capacity-count-stuck-while.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-daemon-needs-restart-after-make.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-daemon-writes-status-file-each.md|Summary (D.E.K.N.)
2025-12-26|daemon|Complete|2025-12-26-inv-document-daemon-launchd-setup-orchestrator.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-design-web-dashboard-daemon-visibility.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-inv-dashboard-active-section-not-showing.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-inv-dashboard-add-theme-selection-system.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-inv-dashboard-agent-cards-rapidly-jostling.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-inv-dashboard-pulsing-gold-border-persists.md|Summary (D.E.K.N.)
2025-12-26|dashboard|Complete|2025-12-26-inv-dashboard-queue-visibility-stats-bar.md|Summary (D.E.K.N.)
2025-12-26|design|Complete|2025-12-26-design-how-better-surface-ready-queue.md|Design: How to Better Surface Ready Queue Items Nearing Front of Queue
2025-12-26|design|Complete|2025-12-26-design-multi-project-orchestration-architecture.md|Design: Multi-Project Orchestration Architecture
2025-12-26|design|Complete|2025-12-26-design-review-url-markdown-architecture-before.md|Summary (D.E.K.N.)
2025-12-26|design|Complete|2025-12-26-design-two-infrastructure-failures-revealed-missing.md|Summary (D.E.K.N.)
2025-12-26|opencode|Complete|2025-12-26-inv-opencode-health-endpoint-returns-redirected.md|Summary (D.E.K.N.)
2025-12-26|opencode|Complete|2025-12-26-inv-opencode-theme-selection-system.md|Investigation: OpenCode Theme Selection System
2025-12-26|spawn|Complete|2025-12-26-inv-orch-spawn-remove-fake-interactive.md|Summary (D.E.K.N.)
2025-12-26|spawn|Complete|2025-12-26-inv-stale-progress-status-blocks-respawn.md|Summary (D.E.K.N.)
2025-12-26|spawn|Complete|2025-12-26-inv-test-orch-spawn-context.md|Summary (D.E.K.N.)
2025-12-26|spawn|Complete|2025-12-26-inv-test-spawn-context.md|Summary (D.E.K.N.)
2025-12-26|synthesis|Complete|2025-12-26-design-synthesis-review-workflow.md|Summary (D.E.K.N.)
2025-12-26|synthesis|Complete|2025-12-26-inv-synthesis-review-view-parse-synthesis.md|Summary (D.E.K.N.)
2025-12-26|verification|Complete|2025-12-26-inv-investigate-opencode-session-accumulation-causing.md|Summary (D.E.K.N.)
2025-12-26|verification|Complete|2025-12-26-inv-investigate-untracked-agents-lingering-orch.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-action-logging-subsystem-tool-outcomes.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-add-triage-batch-workflow-section.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-api-agents-endpoint-takes-19s.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-capacity-utilization-workflow-orchestrator-proactively.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-debug-pending-reviews-shows-recommendation-fields.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-dismiss-button-light-tier-pending.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-document-orch-patterns-command-orchestrator.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-fix-3s-hydration-delay-swarm.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-orchestrator-self-correction-mechanisms-problem.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-pattern-analyzer-repeated-behavioral-failures.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-playwright-mcp-performance-analysis-time.md|Summary (D.E.K.N.)
2025-12-27||Complete|2025-12-27-inv-user-describes-symptoms-technical-terms.md|Summary (D.E.K.N.)
2025-12-27|dashboard|Complete|2025-12-27-inv-dashboard-mode-toggle-updates-store.md|Summary (D.E.K.N.)
2025-12-27|dashboard|Complete|2025-12-27-inv-dashboard-two-modes-operational-default.md|Summary (D.E.K.N.)
2025-12-27|dashboard|Complete|2025-12-27-inv-post-mortem-two-mode-dashboard.md|Summary (D.E.K.N.)
2025-12-27|design|Complete|2025-12-27-design-action-batching-layer-playwright.md|Design: Action Batching Layer for Playwright MCP
2025-12-27|knowledge|Complete|2025-12-27-inv-completion-escalation-model-completed-agents.md|Summary (D.E.K.N.)
2025-12-27|skill|Complete|2025-12-27-inv-add-skill-change-taxonomy-decision.md|Summary (D.E.K.N.)
2025-12-27|skill|Complete|2025-12-27-inv-skill-change-taxonomy.md|Summary (D.E.K.N.)
2025-12-27|verification|Complete|2025-12-27-inv-design-ui-validation-gate-system.md|Summary (D.E.K.N.)
2025-12-30||Complete|2025-12-30-inv-orch-review-hangs-stdin-not.md|Summary (D.E.K.N.)
2026-01-02|spawn|Complete|2026-01-02-inv-orch-session-status-reconcile-spawn.md|Summary (D.E.K.N.)
2026-01-02|spawn|Complete|2026-01-02-inv-test-spawn-works.md|Summary (D.E.K.N.)
2026-01-02|verification|Complete|2026-01-02-debug-visual-verification-scope.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-add-api-changelog-endpoint-orch.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-add-tests-pkg-sessions-deprecate.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-agents-going-idle-without-phase.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-agents-report-phase-complete-via.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-analyze-commits-between-fb0af37f-dec.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-apply-pre-commit-hook-whitelist.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-debug-pre-commit-hook-interactive-enter.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-detect-agents-exhausting-context-uncommitted.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-document-changelog-pattern-ecosystem-expansion.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-empty-investigation-templates-agents-dying.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-fix-launchd-server-management-add.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-getissuesbatch-receives-short-ids.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-harden-flaky-time-based-tests.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-integrate-changelog-detection-into-orch.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-map-main-go-command-dependencies.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-map-serve-go-api-handler.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-orch-go-investigation-mcp-vs.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-recover-priority-bug-fixes-closed.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-recover-priority-cli-commands-reconcile.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-recover-priority-infrastructure-pkg-shell.md|Summary (D.E.K.N.)
2026-01-03||Complete|2026-01-03-inv-structured-logging-orch-go-808.md|Summary (D.E.K.N.)
2026-01-03|audit|Complete|2026-01-03-audit-comprehensive-orch-go-bugs-reliability-architecture.md|Summary (D.E.K.N.)
2026-01-03|beads|Complete|2026-01-03-inv-fix-short-beads-id-resolution.md|Summary (D.E.K.N.)
2026-01-03|beads|Complete|2026-01-03-inv-recover-priority-beads-deduplication-abstraction.md|Summary (D.E.K.N.)
2026-01-03|dashboard|Complete|2026-01-03-inv-dashboard-port-confusion-orch-serve.md|Summary (D.E.K.N.)
2026-01-03|design|Complete|2026-01-03-inv-server-management-architecture-confusion-tmuxinator.md|Summary (D.E.K.N.)
2026-01-03|spawn|Complete|2026-01-03-inv-add-reproduction-section-spawn-context.md|Summary (D.E.K.N.)
2026-01-03|spawn|Complete|2026-01-03-inv-test-spawned-agents-complete-work.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-debug-skip-test-evidence-gate-markdown.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-inv-gate-orch-spawn-issue-beads.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-inv-recover-priority-verification-gates-git.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-inv-test-verify-daemon-skip-functionality.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-inv-verify-launchd-documentation.md|Summary (D.E.K.N.)
2026-01-03|verification|Complete|2026-01-03-inv-visual-verification-checks-project-git.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-add-hotspot-warnings-orch-daemon.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-cmd-orch-main-go-49.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-implement-orch-hotspot-cli-command.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-integrate-hotspot-detection-into-orch.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-orch-features-json-exist-tracking.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-orch-go-built-designed-feature.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-phase-consolidate-agent-status-model.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-phase-orchestrator-context-md-template.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-say-hello-exit-immediately.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-test-hotspot-warning-cmd-orch.md|Summary (D.E.K.N.)
2026-01-04||Complete|2026-01-04-inv-untracked-agents-cleanup-path-problem.md|Summary (D.E.K.N.)
2026-01-04|daemon|Complete|2026-01-04-debug-daemon-show-rejection-reasons-preview.md|Summary (D.E.K.N.)
2026-01-04|dashboard|Complete|2026-01-04-design-dashboard-agent-status-model.md|Summary (D.E.K.N.)
2026-01-04|dashboard|Complete|2026-01-04-inv-analyze-dashboard-ui-hotspots-page.md|Summary (D.E.K.N.)
2026-01-04|dashboard|Complete|2026-01-04-inv-dashboard-api-returns-null-beadsid.md|Summary (D.E.K.N.)
2026-01-04|dashboard|Complete|2026-01-04-inv-design-analyze-dashboard-ui-structure.md|Summary (D.E.K.N.)
2026-01-04|design|Complete|2026-01-04-design-meta-orchestrator-architecture-spawnable-orchestrator.md|Summary (D.E.K.N.)
2026-01-04|design|Complete|2026-01-04-design-meta-orchestrator-role-definition.md|Summary (D.E.K.N.)
2026-01-04|design|Complete|2026-01-04-design-patch-density-architect-escalation.md|Summary (D.E.K.N.)
2026-01-04|design|Complete|2026-01-04-design-too-many-knowledge-artifact-types.md|Summary (D.E.K.N.)
2026-01-04|design|Complete|2026-01-04-inv-design-analyze-pkg-daemon-daemon.md|Summary (D.E.K.N.)
2026-01-04|knowledge|Complete|2026-01-04-inv-implement-priority-cascade-model-dashboard.md|Summary (D.E.K.N.)
2026-01-04|skill|Complete|2026-01-04-design-orchestrator-skill-spawnable-agent-gap.md|Summary (D.E.K.N.)
2026-01-04|skill|Complete|2026-01-04-inv-phase-skill-type-detection-spawn.md|Summary (D.E.K.N.)
2026-01-04|spawn|Complete|2026-01-04-inv-meta-orchestrator-level-collapse-spawned.md|Summary (D.E.K.N.)
2026-01-04|spawn|Complete|2026-01-04-inv-test-spawnable-orchestrator-infrastructure.md|Summary (D.E.K.N.)
2026-01-04|spawn|Complete|2026-01-04-inv-test-spawnable-orchestrator-tmux-default.md|Summary (D.E.K.N.)
2026-01-04|spawn|Synthesizing|2026-01-04-inv-spawnable-orchestrator-sessions-infrastructure-changes.md|Summary (D.E.K.N.)
2026-01-04|verification|Complete|2026-01-04-inv-design-analyze-pkg-verify-check.md|Summary (D.E.K.N.)
2026-01-04|verification|Complete|2026-01-04-inv-test-liveness-gate-fix-report.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-debug-fix-orch-status-showing-different.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-debug-orch-complete-fails-orchestrator-sessions.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-debug-orchestrator-workspace-name-collision-bug.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-document-decision-authority-criteria-agents.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-feat-035-session-registry-orchestrator.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-feat-038-unregister-orchestrator-sessions.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-fix-orchestrator-context-md-contradiction.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-orchestrator-worker-bidirectional-communication-interaction.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-orchestrator-workspaces-clear-visual-distinction.md|Summary (D.E.K.N.)
2026-01-05||Complete|2026-01-05-inv-pending-reviews-api-times-out.md|Summary (D.E.K.N.)
2026-01-05|beads|Complete|2026-01-05-inv-fix-beads-type-field-showing.md|Summary (D.E.K.N.)
2026-01-05|dashboard|Complete|2026-01-05-design-review-dashboard-architecture-request-handling.md|Summary (D.E.K.N.)
2026-01-05|dashboard|Complete|2026-01-05-inv-dashboard-connection-pool-exhaustion-sse.md|Summary (D.E.K.N.)
2026-01-05|dashboard|Complete|2026-01-05-inv-dashboard-visibility-orchestrator-sessions-orch.md|Summary (D.E.K.N.)
2026-01-05|dashboard|Complete|2026-01-05-inv-fix-dashboard-connection-pool-exhaustion.md|Summary (D.E.K.N.)
2026-01-05|dashboard|Complete|2026-01-05-inv-fix-dashboard-excessive-agents-fetch.md|Summary (D.E.K.N.)
2026-01-05|design|Complete|2026-01-05-design-permanent-fix-http-connection-pool.md|Summary (D.E.K.N.)
2026-01-05|design|Complete|2026-01-05-inv-design-orchestrator-session-lifecycle-without.md|Summary (D.E.K.N.)
2026-01-05|skill|Complete|2026-01-05-design-claude-design-skill-evaluation.md|Summary (D.E.K.N.)
2026-01-05|skill|Complete|2026-01-05-inv-design-principles-skill-integration-skill.md|Summary (D.E.K.N.)
2026-01-05|skill|Complete|2026-01-05-inv-update-meta-orchestrator-skill-session.md|Summary (D.E.K.N.)
2026-01-05|spawn|Complete|2026-01-05-debug-orch-spawn-workdir-flag-not.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-debug-meta-orch-resume-find-prior.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-add-orch-attach-workspace-command.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-add-orch-doctor-sessions-workspace.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-add-periodic-kb-reflect-daemon.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-cannot-query-opencode-sessions-other.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-create-investigationtab-component-part-orch.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-create-tab-navigation-infrastructure-part.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-define-workspace-cleanup-strategy-context.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-detect-orchestrator-frame-collapse-doing.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-diagnose-overall-66-completion-rate.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-extend-orch-resume-work-workspace.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-fix-findrecentsession-match-directory-time.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-fix-testbuildopencodeattachcommand-test-expects-attach.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-implement-opencode-session-cleanup-mechanism.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-integrate-tab-components-into-agent.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-interactive-orchestrator-sessions-don-create.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-orch-abandon-doesn-remove-agents.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-orch-go-investigation-orch-review.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-orch-status-shows-completed-agents.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-orchestrator-sessions-checkpoint-discipline-max.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-registry-population-issues-orch-status.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-session-registry-doesnt-update-orchestrator.md|Summary (D.E.K.N.)
2026-01-06||Complete|2026-01-06-inv-source-truth-investigation-file-creation.md|Summary (D.E.K.N.)
2026-01-06|beads|Complete|2026-01-06-inv-synthesize-beads-investigations-17-synthesis.md|Summary (D.E.K.N.)
2026-01-06|daemon|Complete|2026-01-06-inv-automated-reflection-daemon-kb-reflect.md|Summary (D.E.K.N.)
2026-01-06|daemon|Complete|2026-01-06-inv-daemon-auto-complete-agents-report.md|Summary (D.E.K.N.)
2026-01-06|daemon|Complete|2026-01-06-inv-daemon-blocks-child-tasks-parent.md|Summary (D.E.K.N.)
2026-01-06|daemon|Complete|2026-01-06-inv-daemon-doesn-see-issues-newly.md|Summary (D.E.K.N.)
2026-01-06|daemon|Complete|2026-01-06-inv-http-tls-daemon-server-upgrade.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-design-dashboard-investigation-tab-render-investigation.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-dashboard-api-slow-again-623.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-dashboard-auto-discover-investigation-synthesis.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-dashboard-distinguish-completed-agents-active.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-dashboard-long-outcome-text-overflows.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-dashboard-playwright-tests-run-headless.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-orch-go-hmj61-dashboard-agent.md|Summary (D.E.K.N.)
2026-01-06|dashboard|Complete|2026-01-06-inv-synthesize-dashboard-investigations-39-synthesis.md|Summary (D.E.K.N.)
2026-01-06|design|complete|2026-01-06-inv-workspace-session-architecture.md|Investigation: Workspace, Session, and Resumption Architecture
2026-01-06|knowledge|Complete|2026-01-06-inv-synthesize-model-investigations-10-synthesis.md|Summary (D.E.K.N.)
2026-01-06|skill|Complete|2026-01-06-inv-diagnose-investigation-skill-29-completion.md|Summary (D.E.K.N.)
2026-01-06|skill|Complete|2026-01-06-inv-diagnose-orchestrator-skill-18-completion.md|Summary (D.E.K.N.)
2026-01-06|skill|Complete|2026-01-06-inv-skillc-deploy-structure-mismatch-meta.md|Summary (D.E.K.N.)
2026-01-06|skill|Complete|2026-01-06-inv-synthesize-skill-investigations-15-synthesis.md|Summary (D.E.K.N.)
2026-01-06|skill|Investigating|2026-01-06-inv-diagnose-investigation-skill-32-completion.md|Summary (D.E.K.N.)
2026-01-06|spawn|Blocked|2026-01-06-inv-orchestrator-sessions-spawned-via-tmux.md|Summary (D.E.K.N.)
2026-01-06|spawn|Complete|2026-01-06-inv-add-friction-orch-spawn-require.md|Summary (D.E.K.N.)
2026-01-06|spawn|Complete|2026-01-06-inv-daemon-spawns-duplicate-agents-same.md|Summary (D.E.K.N.)
2026-01-06|spawn|Complete|2026-01-06-inv-proactive-rate-limit-monitoring-spawn.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-agent-investigations-17-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-api-investigations-11-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-cli-investigations-16-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-headless-investigations-15-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-opencode-investigations-16-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-orchestrator-investigations-28-synthesis.md|Summary (D.E.K.N.)
2026-01-06|synthesis|Complete|2026-01-06-inv-synthesize-spawn-investigations-36-synthesis.md|Summary (D.E.K.N.)
2026-01-06|verification|Complete|2026-01-06-inv-investigate-interactive-orchestrators-compensation-pattern.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-add-infrastructure-health-section-orch.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-add-principles-quick-reference-orchestrator.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-add-semantic-pattern-matching-gap.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-address-340-active-workspaces-completion.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-feature-orch-abandon-export-session.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-implement-kb-projects-integration-cross.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-orch-reconcile-fix-doesn-actually.md|Summary (D.E.K.N.)
2026-01-07||Complete|2026-01-07-inv-orch-status-surface-drift-metrics.md|Summary (D.E.K.N.)
